Customer_ID,Age,Age_Group,Gender,Subscription_Length,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST003919,59.0,55-64,Perempuan,30,Credit Card,0,,180612.84,311,920080.89,True
CUST003920,54.0,45-54,Laki-laki,19,Debit Card,1,9.0,126361.59,263,853867.41,False
CUST003921,,,Perempuan,31,Credit Card,3,,281196.67,206,688249.48,True
CUST003922,59.0,55-64,Perempuan,31,Debit Card,2,6.0,334437.02,169,870884.11,False
CUST003923,54.0,45-54,Perempuan,9,PayPal,4,3.0,154666.59,158,466863.97,True
CUST003924,52.0,45-54,Perempuan,53,Credit Card,1,7.0,315735.5,241,1030436.68,False
CUST003925,40.0,35-44,Laki-laki,13,PayPal,3,4.0,115915.7,123,576040.39,False
CUST003926,23.0,15-24,Perempuan,14,Debit Card,1,5.0,324833.54,20,767099.12,False
CUST003927,21.0,15-24,Perempuan,55,PayPal,3,10.0,272604.08,56,1108780.87,False
CUST003928,35.0,35-44,Laki-laki,46,Credit Card,1,6.0,171851.77,280,882172.41,False
CUST003929,26.0,25-34,Perempuan,54,Credit Card,1,8.0,161237.39,108,973658.2,False
CUST003930,66.0,65-74,Perempuan,10,Debit Card,1,2.0,246826.31,140,-59305.71,True
CUST003931,46.0,45-54,Perempuan,48,Debit Card,3,4.0,234190.15,91,798773.76,False
CUST003932,,,Perempuan,31,Credit Card,2,4.0,316409.43,271,784115.81,False
CUST003933,64.0,55-64,Laki-laki,37,Credit Card,2,6.0,277827.02,329,883520.27,True
CUST003934,69.0,65-74,Perempuan,23,Credit Card,2,4.0,220880.07,210,712679.39,False
CUST003935,34.0,25-34,Laki-laki,27,Credit Card,1,5.0,318599.7,176,807029.38,False
CUST003936,62.0,55-64,Perempuan,6,Debit Card,4,,234021.67,61,592214.67,False
CUST003937,49.0,45-54,Perempuan,26,Credit Card,4,8.0,299055.77,284,864313.3,False
CUST003938,65.0,65-74,Perempuan,2,Debit Card,0,4.0,296697.02,3,651520.38,False
CUST003939,,,Laki-laki,45,Credit Card,2,6.0,316577.91,272,921091.78,False
CUST003940,21.0,15-24,Perempuan,13,Credit Card,2,7.0,101257.76,164,732054.83,False
CUST003941,22.0,15-24,Perempuan,51,PayPal,4,8.0,231831.4,9,969277.67,False
CUST003942,54.0,45-54,Laki-laki,50,PayPal,4,9.0,202684.0,12,1022518.02,False
CUST003943,58.0,55-64,Laki-laki,19,Credit Card,1,10.0,208243.91,74,938108.47,False
CUST003944,66.0,65-74,Laki-laki,1,Debit Card,3,8.0,200493.73,238,698863.86,False
CUST003945,30.0,25-34,Laki-laki,40,Credit Card,2,4.0,295854.61,300,801469.47,False
CUST003946,,,Perempuan,32,PayPal,3,,164775.52,108,706108.59,False
CUST003947,62.0,55-64,Perempuan,22,Credit Card,0,10.0,201167.66,13,950913.12,False
CUST003948,39.0,35-44,Perempuan,48,PayPal,2,5.0,134954.18,234,826573.31,False
CUST003949,40.0,35-44,Perempuan,29,Credit Card,2,3.0,147927.31,245,637367.88,True
CUST003950,68.0,65-74,Laki-laki,2,Credit Card,4,2.0,251206.85,321,460461.65,True
CUST003951,20.0,15-24,Perempuan,40,Debit Card,0,2.0,113725.43,92,703581.36,True
CUST003952,59.0,55-64,Perempuan,38,PayPal,3,,131753.02,360,903401.16,True
CUST003953,51.0,45-54,Perempuan,48,PayPal,6,8.0,217678.91,198,890091.07,True
CUST003954,,,Perempuan,55,PayPal,1,6.0,95360.88,116,893797.67,False
CUST003955,62.0,55-64,Laki-laki,11,Debit Card,3,9.0,116252.67,131,760528.31,False
CUST003956,68.0,65-74,Perempuan,17,Credit Card,1,5.0,302425.41,153,801806.43,False
CUST003957,66.0,65-74,Perempuan,55,Debit Card,3,10.0,298044.88,121,1142477.29,False
CUST003958,38.0,35-44,Perempuan,51,Credit Card,1,1.0,172188.73,108,692798.5,True
CUST003959,63.0,55-64,Laki-laki,43,Debit Card,3,8.0,172188.73,16,908624.1,False
CUST003960,61.0,55-64,Laki-laki,8,Debit Card,2,3.0,320958.45,299,589855.92,True
CUST003961,38.0,35-44,Perempuan,22,PayPal,4,9.0,90811.87,56,794056.26,False
CUST003962,61.0,55-64,Perempuan,4,Debit Card,2,1.0,230820.51,103,461641.02,True
CUST003963,28.0,25-34,Perempuan,11,Credit Card,2,3.0,235201.05,208,597606.1,True
CUST003964,56.0,55-64,Laki-laki,8,Debit Card,1,1.0,283386.93,151,507805.13,True
CUST003965,21.0,15-24,Perempuan,9,Debit Card,0,1.0,324833.54,262,586486.28,True
CUST003966,68.0,65-74,Perempuan,26,Credit Card,1,6.0,174210.52,43,816632.86,False
CUST003967,18.0,15-24,Perempuan,2,PayPal,3,4.0,194933.82,300,553295.3,False
CUST003968,45.0,45-54,Laki-laki,16,Credit Card,1,10.0,253902.56,118,932717.05,False
CUST003969,41.0,35-44,Perempuan,31,Credit Card,3,4.0,328708.63,336,765414.3,True
CUST003970,52.0,45-54,Perempuan,6,Credit Card,2,5.0,309333.18,279,691113.68,False
CUST003971,30.0,25-34,Laki-laki,53,Debit Card,2,3.0,252891.67,144,854204.38,True
CUST003972,,,Laki-laki,21,Debit Card,3,2.0,300740.59,228,611421.63,True
CUST003973,,,Perempuan,26,Credit Card,3,10.0,105806.77,204,861617.59,False
CUST003974,28.0,25-34,Laki-laki,59,Credit Card,3,8.0,179601.95,229,1001626.23,False
CUST003975,53.0,45-54,Perempuan,19,PayPal,0,7.0,87610.71,265,775017.78,False
CUST003976,68.0,65-74,Laki-laki,28,Debit Card,1,10.0,129057.31,137,953440.35,False
CUST003977,34.0,25-34,Laki-laki,8,Debit Card,0,,243625.15,240,680499.3,False
CUST003978,52.0,45-54,Perempuan,14,Debit Card,2,2.0,307985.33,186,638547.25,True
CUST003979,35.0,35-44,Perempuan,24,Debit Card,1,9.0,244130.6,315,929178.92,True
CUST003980,57.0,55-64,Perempuan,48,Credit Card,5,8.0,252049.26,151,929852.85,True
CUST003981,39.0,35-44,Laki-laki,44,Credit Card,3,4.0,110524.27,325,691282.16,True
CUST003982,41.0,35-44,Perempuan,37,PayPal,2,5.0,252217.74,291,831459.29,False
CUST003983,36.0,35-44,Perempuan,56,Debit Card,2,10.0,199145.87,353,1085361.85,True
CUST003984,54.0,45-54,Perempuan,26,Debit Card,1,6.0,248848.1,110,840388.84,False
CUST003985,56.0,55-64,Perempuan,31,Credit Card,1,4.0,166628.82,40,716891.44,False
CUST003986,38.0,35-44,Perempuan,56,PayPal,1,2.0,231157.48,142,828763.57,True
CUST003987,25.0,25-34,Laki-laki,51,Credit Card,0,,191395.69,340,876949.46,True
CUST003988,45.0,45-54,Perempuan,32,Debit Card,3,,225429.08,13,610073.78,True
CUST003989,22.0,15-24,Perempuan,50,Debit Card,5,,121475.61,53,859427.32,True
CUST003990,34.0,25-34,Laki-laki,41,PayPal,1,9.0,184319.45,80,1004153.47,False
CUST003991,54.0,45-54,Perempuan,2,Credit Card,3,3.0,178759.53,233,483375.22,True
CUST003992,53.0,45-54,Perempuan,25,Debit Card,2,6.0,270413.81,351,819834.02,True
CUST003993,36.0,35-44,Perempuan,52,Debit Card,2,9.0,262832.12,39,1072051.76,False
CUST003994,44.0,35-44,Perempuan,44,PayPal,0,4.0,313882.2,227,853867.41,False
CUST003995,51.0,45-54,Perempuan,2,Debit Card,0,6.0,243962.12,340,748060.64,True
CUST003996,28.0,25-34,Laki-laki,42,Debit Card,1,3.0,163764.63,121,731380.91,True
CUST003997,62.0,55-64,Laki-laki,1,Credit Card,3,9.0,282207.56,65,826573.31,False
CUST003998,64.0,55-64,Laki-laki,36,PayPal,3,7.0,209760.25,296,856900.09,False
CUST003999,29.0,25-34,Perempuan,57,PayPal,2,7.0,133100.88,205,962538.38,False
CUST004000,38.0,35-44,Laki-laki,12,PayPal,2,4.0,273109.53,135,647813.77,False
CUST004001,28.0,25-34,Perempuan,9,Credit Card,1,6.0,117769.01,45,677466.63,False
CUST004002,56.0,55-64,Perempuan,36,PayPal,3,8.0,129225.79,278,862291.52,False
CUST004003,45.0,45-54,Perempuan,41,Debit Card,2,6.0,275973.72,135,889080.18,False
CUST004004,22.0,15-24,Laki-laki,28,PayPal,1,,278837.92,52,835839.82,False
CUST004005,34.0,25-34,Laki-laki,38,Debit Card,1,4.0,284060.86,229,767604.56,False
CUST004006,37.0,35-44,Laki-laki,33,PayPal,2,8.0,158373.2,356,865155.71,True
CUST004007,58.0,55-64,Perempuan,42,PayPal,5,10.0,303267.83,68,1032795.43,True
CUST004008,,,Laki-laki,46,Credit Card,2,8.0,266875.69,198,975848.47,False
CUST004009,29.0,25-34,Perempuan,22,PayPal,2,9.0,295012.2,67,914352.49,False
CUST004010,23.0,15-24,Laki-laki,25,PayPal,2,6.0,263337.56,3,783104.92,False
CUST004011,34.0,25-34,Laki-laki,18,Credit Card,5,2.0,230652.03,58,529876.28,True
CUST004012,68.0,65-74,Perempuan,6,Debit Card,0,4.0,111872.13,256,576714.31,False
CUST004013,36.0,35-44,Perempuan,18,PayPal,1,,263843.01,356,728685.19,True
CUST004014,43.0,35-44,Laki-laki,52,PayPal,1,8.0,258788.54,265,1058236.23,False
CUST004015,65.0,65-74,Laki-laki,16,Debit Card,0,5.0,163259.18,16,713521.8,False
CUST004016,61.0,55-64,Laki-laki,15,Credit Card,3,4.0,270245.33,268,660786.9,False
CUST004017,61.0,55-64,Perempuan,48,PayPal,1,8.0,223407.3,102,995223.91,False
CUST004018,,,Perempuan,8,Credit Card,3,3.0,225597.57,287,543017.89,True
CUST004019,49.0,45-54,Laki-laki,13,Debit Card,1,2.0,177074.71,222,567279.32,True
CUST004020,23.0,15-24,Laki-laki,55,Debit Card,2,4.0,113725.43,21,815285.0,False
CUST004021,53.0,45-54,Perempuan,43,Credit Card,1,1.0,138997.75,21,657585.74,True
CUST004022,55.0,55-64,Laki-laki,57,Debit Card,5,1.0,278500.95,92,697347.52,True
CUST004023,28.0,25-34,Perempuan,7,Debit Card,1,5.0,152813.29,284,632481.9,False
CUST004024,50.0,45-54,Perempuan,17,PayPal,5,1.0,84746.51,133,390541.57,True
CUST004025,41.0,35-44,Perempuan,50,Credit Card,0,4.0,336290.32,327,939287.85,True
CUST004026,40.0,35-44,Perempuan,32,PayPal,2,8.0,137481.41,329,830953.84,True
CUST004027,,,Perempuan,22,Credit Card,1,,249858.99,175,852688.04,False
CUST004028,44.0,35-44,Perempuan,55,PayPal,2,2.0,318431.22,213,784284.29,True
CUST004029,28.0,25-34,Laki-laki,51,Debit Card,1,3.0,235874.98,148,782767.95,True
CUST004030,68.0,65-74,Perempuan,57,Credit Card,2,3.0,286251.13,232,876949.46,True
CUST004031,67.0,65-74,Perempuan,13,Credit Card,2,1.0,331067.38,165,583116.64,True
CUST004032,34.0,25-34,Laki-laki,47,Credit Card,1,3.0,301751.49,314,811409.92,True
CUST004033,68.0,65-74,Perempuan,23,Credit Card,2,8.0,225260.6,145,860606.7,False
CUST004034,31.0,25-34,Laki-laki,54,Debit Card,5,6.0,176232.3,298,874422.23,True
CUST004035,44.0,35-44,Perempuan,29,Debit Card,6,5.0,206222.12,223,684374.39,True
CUST004036,35.0,35-44,Laki-laki,22,Debit Card,2,10.0,297033.99,353,1013083.02,True
CUST004037,45.0,45-54,Laki-laki,1,PayPal,3,9.0,299898.18,62,808545.72,False
CUST004038,68.0,65-74,Perempuan,29,Debit Card,2,7.0,298044.88,96,875938.57,False
CUST004039,64.0,55-64,Perempuan,48,PayPal,4,6.0,235201.05,112,850834.73,False
CUST004040,64.0,55-64,Perempuan,5,PayPal,4,,204705.78,87,594741.9,False
CUST004041,21.0,15-24,Perempuan,58,Debit Card,2,5.0,162922.22,255,897504.28,False
CUST004042,24.0,15-24,Laki-laki,35,Debit Card,1,10.0,85083.47,113,959000.26,False
CUST004043,62.0,55-64,Laki-laki,55,Debit Card,2,9.0,277490.06,254,1086372.74,False
CUST004044,52.0,45-54,Laki-laki,10,PayPal,2,,154161.14,348,866503.57,True
CUST004045,65.0,65-74,Perempuan,19,Credit Card,1,6.0,167639.71,322,758169.56,True
CUST004046,26.0,25-34,Laki-laki,37,Debit Card,4,4.0,297370.95,32,758338.05,False
CUST004047,25.0,25-34,Perempuan,7,PayPal,2,4.0,97382.67,64,536110.12,False
CUST004048,69.0,65-74,Perempuan,46,PayPal,0,4.0,318599.7,154,892955.26,False
CUST004049,62.0,55-64,Laki-laki,35,Debit Card,3,6.0,84578.03,5,756147.78,False
CUST004050,34.0,25-34,Perempuan,45,PayPal,1,1.0,321632.38,330,733908.14,True
CUST004051,34.0,25-34,Laki-laki,13,Debit Card,4,9.0,199145.87,210,779735.28,False
CUST004052,66.0,65-74,Perempuan,10,PayPal,2,2.0,110018.83,92,478152.27,True
CUST004053,50.0,45-54,Laki-laki,2,Credit Card,4,2.0,254576.49,222,476972.9,True
CUST004054,49.0,45-54,Perempuan,6,PayPal,5,5.0,310681.04,190,655058.5,True
CUST004055,25.0,25-34,Laki-laki,8,Debit Card,2,4.0,194933.82,60,583285.12,False
CUST004056,36.0,35-44,Laki-laki,36,Credit Card,0,3.0,258957.03,205,778555.9,True
CUST004057,55.0,55-64,Perempuan,25,Debit Card,4,5.0,331741.3,212,754294.47,False
CUST004058,20.0,15-24,Perempuan,44,PayPal,1,7.0,145063.11,258,902727.23,False
CUST004059,22.0,15-24,Laki-laki,47,Credit Card,3,,291642.56,89,1106759.08,False
CUST004060,30.0,25-34,Perempuan,40,Credit Card,3,2.0,158878.64,236,643601.72,True
CUST004061,64.0,55-64,Perempuan,7,PayPal,1,6.0,192069.62,363,685553.77,True
CUST004062,63.0,55-64,Perempuan,46,Credit Card,4,4.0,155509.0,332,749745.46,True
CUST004063,48.0,45-54,Laki-laki,23,Credit Card,3,2.0,196955.6,196,589013.51,True
CUST004064,33.0,25-34,Laki-laki,19,Credit Card,1,1.0,85588.92,332,480847.99,True
CUST004065,67.0,65-74,Perempuan,46,Debit Card,1,8.0,160900.43,183,946532.58,False
CUST004066,49.0,45-54,Perempuan,22,Debit Card,4,5.0,196787.12,251,683195.02,False
CUST004067,39.0,35-44,Laki-laki,13,Credit Card,0,10.0,243962.12,224,945353.21,False
CUST004068,46.0,45-54,Perempuan,21,PayPal,2,2.0,245309.97,171,601649.67,True
CUST004069,39.0,35-44,Laki-laki,1,PayPal,1,8.0,231831.4,198,792539.92,False
CUST004070,60.0,55-64,Perempuan,59,Debit Card,1,3.0,158373.2,249,810567.5,True
CUST004071,,,Perempuan,19,PayPal,3,7.0,323654.16,181,836176.79,False
CUST004072,27.0,25-34,Perempuan,33,Credit Card,4,2.0,183308.55,277,618497.88,True
CUST004073,59.0,55-64,Laki-laki,4,PayPal,1,7.0,138997.75,275,695662.7,False
CUST004074,38.0,35-44,Laki-laki,42,Debit Card,2,4.0,224418.19,161,758675.01,False
CUST004075,33.0,25-34,Laki-laki,3,Debit Card,0,10.0,273446.49,248,903232.67,False
CUST004076,29.0,25-34,Laki-laki,27,Credit Card,2,1.0,87273.74,319,521957.62,True
CUST004077,19.0,15-24,Perempuan,52,Debit Card,2,5.0,154161.14,188,863976.34,False
CUST004078,58.0,55-64,Perempuan,41,Debit Card,3,4.0,292653.45,19,789507.24,False
CUST004079,41.0,35-44,Laki-laki,35,Debit Card,1,8.0,212455.96,244,965908.02,False
CUST004080,,,Perempuan,28,PayPal,1,1.0,187520.61,113,572333.78,True
CUST004081,,,Perempuan,6,Debit Card,2,2.0,319442.11,278,573513.15,True
CUST004082,47.0,45-54,Laki-laki,6,PayPal,0,,106817.67,51,627258.95,False
CUST004083,64.0,55-64,Perempuan,55,Debit Card,1,10.0,239750.06,344,1158483.09,True
CUST004084,52.0,45-54,Perempuan,57,Debit Card,5,10.0,170672.39,123,1005669.81,True
CUST004085,36.0,35-44,Laki-laki,44,PayPal,2,2.0,102100.17,238,661460.82,True
CUST004086,67.0,65-74,Perempuan,23,PayPal,3,1.0,138323.82,319,499717.98,True
CUST004087,,,Perempuan,33,Credit Card,3,6.0,242951.22,62,843084.56,False
CUST004088,43.0,35-44,Perempuan,16,Credit Card,3,10.0,91317.31,74,810062.06,False
CUST004089,66.0,65-74,Laki-laki,24,PayPal,2,,233853.19,245,710320.64,False
CUST004090,57.0,55-64,Laki-laki,5,Debit Card,3,5.0,326012.91,32,661123.86,False
CUST004091,24.0,15-24,Perempuan,41,Credit Card,2,3.0,285240.24,153,775860.19,True
CUST004092,47.0,45-54,Perempuan,42,PayPal,2,10.0,171514.8,144,1009544.89,False
CUST004093,24.0,15-24,Perempuan,13,PayPal,3,6.0,119116.86,15,647813.77,False
CUST004094,20.0,15-24,Laki-laki,47,Debit Card,0,4.0,201841.59,304,810399.02,True
CUST004095,18.0,15-24,Laki-laki,12,PayPal,0,6.0,183477.03,274,749071.53,False
CUST004096,53.0,45-54,Laki-laki,5,Credit Card,3,5.0,329888.0,245,658933.59,False
CUST004097,42.0,35-44,Perempuan,37,Debit Card,1,2.0,334437.02,279,736435.37,True
CUST004098,54.0,45-54,Perempuan,31,PayPal,2,4.0,188026.05,55,689428.86,False
CUST004099,18.0,15-24,Perempuan,28,PayPal,2,2.0,121812.58,42,565426.01,True
CUST004100,32.0,25-34,Perempuan,28,Debit Card,4,5.0,314387.65,359,773838.4,True
CUST004101,,,Perempuan,30,Debit Card,2,3.0,284734.79,52,724473.14,True
CUST004102,30.0,25-34,Laki-laki,18,Debit Card,1,6.0,213466.85,11,778387.42,False
CUST004103,57.0,55-64,Perempuan,44,Credit Card,1,5.0,176569.27,311,820676.43,True
CUST004104,25.0,25-34,Perempuan,27,Credit Card,0,2.0,197461.05,88,659944.48,True
CUST004105,22.0,15-24,Perempuan,35,PayPal,0,10.0,312197.38,227,1080812.83,False
CUST004106,26.0,25-34,Laki-laki,26,PayPal,0,8.0,130910.61,114,886889.91,False
CUST004107,18.0,15-24,Perempuan,57,Debit Card,1,6.0,288104.43,25,1008870.97,False
CUST004108,53.0,45-54,Laki-laki,39,PayPal,0,9.0,88790.08,92,946532.58,False
CUST004109,52.0,45-54,Laki-laki,49,PayPal,2,3.0,316914.88,87,846622.68,True
CUST004110,19.0,15-24,Laki-laki,51,Debit Card,1,4.0,210602.66,81,856900.09,False
CUST004111,57.0,55-64,Laki-laki,18,Credit Card,2,8.0,141524.99,250,771816.62,False
CUST004112,40.0,35-44,Laki-laki,33,Credit Card,4,7.0,84914.99,250,732054.83,False
CUST004113,26.0,25-34,Perempuan,25,Credit Card,1,8.0,225597.57,210,870210.18,False
CUST004114,51.0,45-54,Perempuan,56,PayPal,3,,146074.0,9,1039197.75,False
CUST004115,63.0,55-64,Laki-laki,31,Debit Card,2,8.0,243793.64,99,894977.05,False
CUST004116,,,Laki-laki,37,Credit Card,4,8.0,155340.52,36,889417.14,False
CUST004117,21.0,15-24,Laki-laki,59,PayPal,4,6.0,106480.7,57,842242.14,False
CUST004118,47.0,45-54,Perempuan,2,Debit Card,4,2.0,211950.51,63,436705.67,True
CUST004119,48.0,45-54,Perempuan,33,Credit Card,2,7.0,226945.42,338,886384.46,True
CUST004120,55.0,55-64,Laki-laki,39,Credit Card,3,4.0,198640.43,276,756821.71,False
CUST004121,28.0,25-34,Perempuan,43,Debit Card,2,3.0,199988.28,213,749576.98,True
CUST004122,52.0,45-54,Perempuan,43,PayPal,0,4.0,233179.26,303,850834.73,True
CUST004123,25.0,25-34,Laki-laki,32,PayPal,2,4.0,217341.94,20,721945.91,False
CUST004124,20.0,15-24,Laki-laki,18,Credit Card,2,3.0,117769.01,247,586823.24,True
CUST004125,31.0,25-34,Perempuan,17,Debit Card,4,9.0,134111.77,6,792202.95,False
CUST004126,30.0,25-34,Perempuan,34,PayPal,3,3.0,120127.76,73,628438.33,True
CUST004127,62.0,55-64,Perempuan,39,Debit Card,0,2.0,259462.47,107,749576.98,True
CUST004128,49.0,45-54,Laki-laki,7,Debit Card,1,1.0,217847.39,93,521115.21,True
CUST004129,51.0,45-54,Laki-laki,42,Credit Card,2,1.0,192912.03,285,654047.61,True
CUST004130,62.0,55-64,Laki-laki,54,Debit Card,3,5.0,286082.65,356,866503.57,True
CUST004131,36.0,35-44,Perempuan,53,Debit Card,3,5.0,166628.82,219,853193.48,False
CUST004132,55.0,55-64,Perempuan,35,Debit Card,2,9.0,227787.83,49,980060.52,False
CUST004133,33.0,25-34,Laki-laki,30,PayPal,1,4.0,103111.06,364,682015.64,True
CUST004134,19.0,15-24,Perempuan,12,Credit Card,1,5.0,272435.6,295,726157.96,False
CUST004135,57.0,55-64,Laki-laki,35,Credit Card,2,6.0,259967.92,288,858079.46,False
CUST004136,34.0,25-34,Perempuan,11,Debit Card,3,10.0,287093.54,177,863302.41,False
CUST004137,51.0,45-54,Laki-laki,44,Debit Card,1,7.0,307816.84,299,981071.42,False
CUST004138,59.0,55-64,Perempuan,57,PayPal,1,9.0,275805.24,108,1115688.63,False
CUST004139,33.0,25-34,Perempuan,4,Credit Card,0,6.0,297707.92,284,756147.78,False
CUST004140,55.0,55-64,Laki-laki,25,PayPal,2,1.0,171514.8,301,541838.51,True
CUST004141,19.0,15-24,Laki-laki,48,Credit Card,5,,171009.36,65,912162.23,True
CUST004142,19.0,15-24,Laki-laki,32,PayPal,1,2.0,322811.75,306,710489.12,True
CUST004143,43.0,35-44,Laki-laki,20,Debit Card,2,9.0,315398.54,54,949733.74,False
CUST004144,30.0,25-34,Laki-laki,50,PayPal,1,7.0,222901.85,307,986125.88,True
CUST004145,64.0,55-64,Perempuan,31,Debit Card,1,7.0,176906.23,299,879645.18,False
CUST004146,48.0,45-54,Laki-laki,4,Credit Card,1,10.0,303099.34,320,938950.88,True
CUST004147,51.0,45-54,Laki-laki,54,Credit Card,2,,165954.89,30,1103052.47,False
CUST004148,56.0,55-64,Laki-laki,38,Debit Card,2,5.0,122991.95,246,740647.42,False
CUST004149,,,Laki-laki,53,Credit Card,1,8.0,245815.42,210,1050317.57,False
CUST004150,25.0,25-34,Laki-laki,47,PayPal,0,10.0,95023.92,221,1031110.61,False
CUST004151,40.0,35-44,Perempuan,1,Debit Card,0,1.0,180107.39,170,529539.32,True
CUST004152,31.0,25-34,Laki-laki,3,Credit Card,4,3.0,288272.92,343,552115.92,True
CUST004153,44.0,35-44,Laki-laki,37,PayPal,3,9.0,158878.64,214,945690.17,False
CUST004154,46.0,45-54,Laki-laki,22,PayPal,3,1.0,319610.59,322,596763.69,True
CUST004155,56.0,55-64,Perempuan,17,Credit Card,2,8.0,325844.43,69,837861.61,False
CUST004156,56.0,55-64,Perempuan,14,Credit Card,1,6.0,290463.18,234,772322.06,False
CUST004157,18.0,15-24,Laki-laki,41,PayPal,3,10.0,333763.09,15,1060089.53,False
CUST004158,34.0,25-34,Laki-laki,35,Debit Card,2,5.0,218352.83,134,786643.04,False
CUST004159,58.0,55-64,Perempuan,58,Credit Card,2,6.0,228124.8,206,962538.38,False
CUST004160,47.0,45-54,Perempuan,13,Credit Card,3,5.0,295517.65,24,708804.3,False
CUST004161,30.0,25-34,Perempuan,35,Debit Card,2,9.0,208749.35,85,912667.67,False
CUST004162,,,Laki-laki,43,Debit Card,0,2.0,187015.16,142,728011.26,True
CUST004163,,,Laki-laki,2,Credit Card,3,10.0,239581.58,140,819160.09,False
CUST004164,36.0,35-44,Perempuan,56,Debit Card,3,6.0,250364.44,324,960516.6,True
CUST004165,42.0,35-44,Laki-laki,47,PayPal,2,4.0,273951.94,122,849486.88,False
CUST004166,39.0,35-44,Perempuan,13,PayPal,4,3.0,253060.15,300,571659.85,True
CUST004167,48.0,45-54,Perempuan,51,PayPal,0,5.0,272772.56,341,945521.69,True
CUST004168,34.0,25-34,Perempuan,54,Credit Card,2,2.0,254744.97,179,752609.65,True
CUST004169,40.0,35-44,Laki-laki,16,Debit Card,2,3.0,205716.67,208,617823.95,True
CUST004170,49.0,45-54,Perempuan,18,PayPal,2,7.0,118274.45,166,734750.55,False
CUST004171,27.0,25-34,Perempuan,7,Debit Card,3,1.0,282713.01,41,481521.91,True
CUST004172,27.0,25-34,Laki-laki,45,PayPal,0,,91991.24,122,716722.96,True
CUST004173,53.0,45-54,Perempuan,36,Debit Card,0,3.0,335110.95,44,817475.27,True
CUST004174,,,Laki-laki,41,PayPal,0,10.0,293664.34,75,1101030.69,False
CUST004175,69.0,65-74,Perempuan,30,PayPal,2,7.0,253734.08,348,859764.29,True
CUST004176,37.0,35-44,Laki-laki,42,PayPal,1,4.0,328540.14,272,868019.91,False
CUST004177,49.0,45-54,Perempuan,41,PayPal,1,8.0,239076.14,166,985283.47,False
CUST004178,,,Perempuan,7,PayPal,2,8.0,98562.04,250,718576.26,False
CUST004179,31.0,25-34,Perempuan,15,PayPal,5,1.0,225597.57,86,446309.15,True
CUST004180,67.0,65-74,Perempuan,40,PayPal,4,5.0,154329.63,137,728179.75,False
CUST004181,,,Perempuan,19,PayPal,3,1.0,177580.16,333,490619.95,True
CUST004182,63.0,55-64,Laki-laki,43,PayPal,1,7.0,200325.25,39,925809.28,False
CUST004183,69.0,65-74,Laki-laki,37,Debit Card,1,4.0,280017.29,87,811578.4,False
CUST004184,41.0,35-44,Perempuan,2,Debit Card,1,8.0,211276.59,155,766762.15,False
CUST004185,32.0,25-34,Perempuan,42,Credit Card,3,8.0,204200.34,160,925809.28,False
CUST004186,39.0,35-44,Perempuan,48,PayPal,1,9.0,160563.47,64,1050486.05,False
CUST004187,47.0,45-54,Laki-laki,55,Debit Card,0,6.0,220711.58,223,992359.72,False
CUST004188,21.0,15-24,Laki-laki,13,Debit Card,5,,147084.9,362,689934.3,True
CUST004189,30.0,25-34,Perempuan,40,Debit Card,1,7.0,150117.57,346,896661.87,True
CUST004190,40.0,35-44,Laki-laki,41,Debit Card,2,5.0,275636.76,146,853361.96,False
CUST004191,25.0,25-34,Perempuan,43,Debit Card,1,7.0,170840.88,204,921260.26,False
CUST004192,35.0,35-44,Perempuan,43,Debit Card,0,9.0,97214.19,67,985788.92,False
CUST004193,29.0,25-34,Perempuan,55,Credit Card,0,4.0,171177.84,5,882677.85,False
CUST004194,48.0,45-54,Laki-laki,58,Debit Card,0,2.0,245646.94,59,820676.43,True
CUST004195,31.0,25-34,Perempuan,31,Credit Card,2,8.0,289957.74,76,947374.99,False
CUST004196,51.0,45-54,Perempuan,16,Credit Card,2,7.0,327360.77,260,838704.02,False
CUST004197,35.0,35-44,Perempuan,42,PayPal,2,6.0,272772.56,248,867514.46,False
CUST004198,51.0,45-54,Laki-laki,56,PayPal,2,,192575.07,16,972141.86,False
CUST004199,28.0,25-34,Laki-laki,44,PayPal,1,3.0,159889.54,75,723462.25,True
CUST004200,58.0,55-64,Laki-laki,57,Debit Card,3,6.0,116926.59,356,866672.05,True
CUST004201,29.0,25-34,Perempuan,6,PayPal,2,10.0,242951.22,176,866840.53,False
CUST004202,66.0,65-74,Laki-laki,28,Debit Card,4,,213129.89,322,773669.92,True
CUST004203,32.0,25-34,Perempuan,32,Debit Card,3,7.0,255587.38,136,859764.29,False
CUST004204,48.0,45-54,Laki-laki,44,PayPal,1,5.0,144220.7,277,823035.18,False
CUST004205,66.0,65-74,Perempuan,10,PayPal,1,3.0,165954.89,282,589350.47,True
CUST004206,46.0,45-54,Laki-laki,50,Credit Card,2,2.0,158036.23,168,704929.21,True
CUST004207,43.0,35-44,Perempuan,18,Credit Card,3,7.0,285745.68,30,809556.61,False
CUST004208,35.0,35-44,Laki-laki,4,Debit Card,3,4.0,127540.97,322,527180.57,True
CUST004209,49.0,45-54,Laki-laki,9,Debit Card,2,2.0,238065.24,336,538300.39,True
CUST004210,39.0,35-44,Laki-laki,7,PayPal,0,8.0,97214.19,269,729696.08,False
CUST004211,55.0,55-64,Perempuan,50,PayPal,1,,223070.33,1,763392.51,True
